# Gene IDs passing expressed in urinary bladder (UBERON:0001255) filter
# Total: 87
ENSG00000203883	ENST00000340356	SOX18	54345	NM_018419	NP_060889
ENSG00000160182	ENST00000291527	TFF1	7031	NM_003225	NP_003216
ENSG00000165572	ENST00000379485	KBTBD6	89890	NM_152903	NP_690867
ENSG00000253797	ENST00000521776	UTP14C	9724	NM_021645	NP_067677
ENSG00000179772	ENST00000375978	FOXS1	2307	NM_004118	NP_004109
ENSG00000177613	ENST00000331173	CSTF2T	23283	NM_015235	NP_056050
ENSG00000180543	ENST00000322128	TSPYL5	85453	NM_033512	NP_277047
ENSG00000103241	ENST00000262426	FOXF1	2294	NM_001451	NP_001442
ENSG00000124107	ENST00000338380	SLPI	6590	NM_003064	NP_003055
ENSG00000182154	ENST00000371443	MRPL41	64975	NM_032477	NP_115866
ENSG00000136897	ENST00000374865	MRPL50	54534	NM_019051	NP_061924
ENSG00000187713	ENST00000343666	TMEM203	94107	NM_053045	NP_444273
ENSG00000198435	ENST00000356628	NRARP	441478	NM_001004354	NP_001004354
ENSG00000188021	ENST00000338222	UBQLN2	29978	NM_013444	NP_038472
ENSG00000176396	ENST00000390658	EID2	163126	NM_153232	NP_694964
ENSG00000188483	ENST00000372491	IER5L	389792	NM_203434	NP_982258
ENSG00000170604	ENST00000302165	IRF2BP1	26145	NM_015649	NP_056464
ENSG00000223496	ENST00000435634	EXOSC6	118460	NM_058219	NP_478126
ENSG00000198142	ENST00000356454	SOWAHC	65124	NM_023016	NP_075392
ENSG00000182810	ENST00000332395	DDX28	55794	NM_018380	NP_060850
ENSG00000221821	ENST00000408925	C6orf226	441150	NM_001008739	NP_001008739
ENSG00000267534	ENST00000646641	S1PR2	9294	NM_004230	NP_004221
ENSG00000138135	ENST00000371852	CH25H	9023	NM_003956	NP_003947
ENSG00000175602	ENST00000312579	CCDC85B	11007	NM_006848	NP_006839
ENSG00000204439	ENST00000375911	C6orf47	57827	NM_021184	NP_067007
ENSG00000174807	ENST00000311330	CD248	57124	NM_020404	NP_065137
ENSG00000124659	ENST00000372876	TBCC	6903	NM_003192	NP_003183
ENSG00000170027	ENST00000307630	YWHAG	7532	NM_012479	NP_036611
ENSG00000182636	ENST00000649030	NDN	4692	NM_002487	NP_002478
ENSG00000182700	ENST00000333305	IGIP	492311	NM_001007189	NP_001007190
ENSG00000204366	ENST00000375527	ZBTB12	221527	NM_181842	NP_862825
ENSG00000116903	ENST00000366645	EXOC8	149371	NM_175876	NP_787072
ENSG00000175283	ENST00000372586	DOLK	22845	NM_014908	NP_055723
ENSG00000101825	ENST00000217939	MXRA5	25878	NM_015419	NP_056234
ENSG00000262664	ENST00000572195	OVCA2	124641	NM_080822	NP_543012
ENSG00000179886	ENST00000504548	TIGD5	84948	NM_032862	NP_116251
ENSG00000179918	ENST00000478753	SEPHS2	22928	NM_012248	NP_036380
ENSG00000285025	ENST00000637854	MIURF	127898561	NM_001414695	NP_001401624
ENSG00000171223	ENST00000302754	JUNB	3726	NM_002229	NP_002220
ENSG00000169252	ENST00000305988	ADRB2	154	NM_000024	NP_000015
ENSG00000150594	ENST00000280155	ADRA2A	150	NM_000681	NP_000672
ENSG00000285723	ENST00000649912		128706665	NM_001394148	NP_001381077
ENSG00000125817	ENST00000379751	CENPB	1059	NM_001810	NP_001801
ENSG00000186222	ENST00000320776	BLOC1S4	55330	NM_018366	NP_060836
ENSG00000105617	ENST00000222224	LENG1	79165	NM_024316	NP_077292
ENSG00000124216	ENST00000244050	SNAI1	6615	NM_005985	NP_005976
ENSG00000173110	ENST00000309758	HSPA6	3310	NM_002155	NP_002146
ENSG00000276368	ENST00000333151	H2AC14	8331	NM_021066	NP_066544
ENSG00000197238	ENST00000355057	H4C11	8363	NM_021968	NP_068803
ENSG00000204950	ENST00000378075	LRRC10B	390205	NM_001145077	NP_001138549
ENSG00000221869	ENST00000408965	CEBPD	1052	NM_005195	NP_005186
ENSG00000183779	ENST00000331569	ZNF703	80139	NM_025069	NP_079345
ENSG00000273983	ENST00000614378	H3C8	8355	NM_003534	NP_003525
ENSG00000274997	ENST00000377459	H2AC12	85235	NM_080596	NP_542163
ENSG00000179041	ENST00000320270	RRS1	23212	NM_015169	NP_055984
ENSG00000176903	ENST00000316836	PNMA1	9240	NM_006029	NP_006020
ENSG00000162817	ENST00000294889	C1orf115	79762	NM_024709	NP_078985
ENSG00000169976	ENST00000367569	SF3B5	83443	NM_031287	NP_112577
ENSG00000170468	ENST00000304061	RIOX1	79697	NM_024644	NP_078920
ENSG00000168282	ENST00000305386	MGAT2	4247	NM_002408	NP_002399
